Active,City,Country,Id,LpHandoverTimeEDAir,LpHandoverTimeEDSurface,LpHandoverTimeHDAir,LpHandoverTimeHDSurface,LpHandoverTimeNDDAir,LpHandoverTimeNDDSurface,LpHandoverTimeSDDAir,LpHandoverTimeSDDSurface,LpHandoverTimeSlotAir,LpHandoverTimeSlotSurface,Name,OrderAcceptanceTATEDAir,OrderAcceptanceTATEDSurface,OrderAcceptanceTATHDAir,OrderAcceptanceTATHDSurface,OrderAcceptanceTATNDDAir,OrderAcceptanceTATNDDSurface,OrderAcceptanceTATSDDAir,OrderAcceptanceTATSDDSurface,OrderAcceptanceTATSlotAir,OrderAcceptanceTATSlotSurface,OrderCutoffTimeEDAir,OrderCutoffTimeEDSurface,OrderCutoffTimeHDAir,OrderCutoffTimeHDSurface,OrderCutoffTimeNDDAir,OrderCutoffTimeNDDSurface,OrderCutoffTimeSDDAir,OrderCutoffTimeSDDSurface,OrderCutoffTimeSlotAir,OrderCutoffTimeSlotSurface,OrderProcessingTATEDAir,OrderProcessingTATEDSurface,OrderProcessingTATHDAir,OrderProcessingTATHDSurface,OrderProcessingTATNDDAir,OrderProcessingTATNDDSurface,OrderProcessingTATSDDAir,OrderProcessingTATSDDSurface,OrderProcessingTATSlotAir,OrderProcessingTATSlotSurface,Pin,ReturnCity,ReturnCountry,ReturnPin,ReturnSlaveID,ReturnState,State,WorkingDays
false,Mumbai,IN,124266-CRTS1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Caratlane Trading Private Limited,4800,4800,4920,4800,60,60,60,60,60,60,09:00,09:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,4800,4800,5400,4800,120,120,60,60,120,120,400093,Mumbai,IN,400093,124266-CRTS1,13,13,1111110
true,Pune,IN,124270-PUNE,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,TTK PRESTIGE - PUNE,60,60,60,60,60,60,300,300,60,60,12:00,12:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,240,240,120,120,900,900,120,120,411009,Pune,IN,411009,124270-PUNE,13,13,1111111
false,Pondicherry,IN,124292-HAS1,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,HOLII ACCESSORIES PRIVATE LIMITED,960,960,960,960,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,960,960,960,960,120,120,60,60,120,120,605502,Pondicherry,IN,605502,124292-HAS1,22,22,1111110
true,Mumbai,IN,124296-TF52,17:00,17:00,13:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Michael Kors Palladium Mumbai,240,240,360,360,60,60,60,60,60,60,00:00,00:00,00:00,00:00,12:00,12:00,11:00,11:00,12:00,12:00,240,240,600,240,120,120,60,60,120,120,400013,Mumbai,IN,400013,124296-TF52,13,13,1111110
true,Hyderabad,IN,124296-TFB1,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,G Star RAW GVK Hyderabad,300,300,300,240,60,60,60,60,60,60,00:00,00:00,00:00,00:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,720,180,120,120,60,60,120,120,500034,Hyderabad,IN,500034,124296-TFB1,36,36,1111110
true,Bangalore,IN,124383-WHBLR2,17:00,17:00,14:00,16:00,15:00,15:00,17:00,17:00,15:00,15:00,Arvind Lifestyle Brands Limited-WHBLR2,120,120,120,120,60,60,60,60,60,60,15:00,15:00,10:00,00:00,12:00,12:00,11:00,11:00,12:00,12:00,240,240,120,240,120,120,60,60,120,120,562123,Bangalore,IN,562123,124383-WHBLR2,10,10,1111110
false,New Delhi,IN,124633-CP,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Crocs Connaught Place New Delhi,60,60,180,180,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,110001,New Delhi,IN,110001,124633-CP,30,30,1111110
true,Visakapatanam,IN,124681-EH51,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,PA-Vizag,60,60,180,180,60,60,60,60,60,60,14:00,14:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,530003,Visakapatanam,IN,530003,124681-EH51,1,1,1111111
true,Raipur,IN,124681-ER70,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,PA-Raipur-CG Mall,60,60,180,180,60,60,60,60,60,60,14:00,14:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,180,180,120,120,60,60,120,120,492001,Raipur,IN,492001,124681-ER70,33,33,1111111
true,Mumbai,IN,124681-ES19,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,RTW+MTM-Mumbai-JW Marriott,60,60,300,180,60,60,60,60,60,60,14:00,14:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,780,180,120,120,60,60,120,120,400049,Mumbai,IN,400049,124681-ES19,13,13,1111100
false,New Delhi,IN,124706-SS078,17:30,17:30,17:30,17:30,15:00,15:00,17:00,17:00,15:00,15:00,Sports Station Paschim Vihar New Delhi,60,60,60,60,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,60,60,120,120,60,60,120,120,110063,New Delhi,IN,110063,124706-SS078,30,30,1111110
false,Gurdaspur,IN,124706-SS095,17:30,17:30,17:30,17:30,15:00,15:00,17:00,17:00,15:00,15:00,Sports Station Dalhousie Road Pathankot,60,60,60,60,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,60,60,120,120,60,60,120,120,145001,Gurdaspur,IN,145001,124706-SS095,19,19,1111110
true,Ghaziabad,IN,124725-2005,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,PCJ Indirapuram,120,120,360,360,60,60,60,60,60,60,14:00,14:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,360,360,120,120,60,60,120,120,201010,Ghaziabad,IN,201010,124725-2005,24,24,1111100
false,Chennai,IN,124746-CHE-TV,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,CHE-TV,60,60,180,180,60,60,540,540,60,60,12:00,12:00,21:00,21:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,1440,720,120,120,540,540,120,120,600030,Chennai,IN,600030,124746-CHE-TV,22,22,1111110
true,Chandigharh,IN,124793-E025,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Ethnicity Elante Mall Chandigarh,180,180,180,180,60,60,60,60,60,60,15:00,15:00,00:00,00:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,180,300,120,120,60,60,120,120,160002,Chandigharh,IN,160002,124793-E025,27,27,1111100
false,Madurai,IN,124817-108264,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Unlimited Ponmeni Village Madurai,120,120,360,360,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,360,360,120,120,60,60,120,120,625016,Bangalore,IN,560083,124817-BAN,10,22,1111110
false,Mumbai,IN,124848-2555,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,TCP Skyzone Mumbai,120,120,480,360,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,960,360,120,120,60,60,120,120,400013,KOLAR,IN,563133,124848-1298,10,13,1111110
false,Noida,IN,124848-2662,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Gap Mall Of India,300,300,360,360,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,360,360,120,120,60,60,120,120,201301,Gurgaon,IN,122103,124848-1290,7,24,1111110
false,Bareilly,IN,124877-N088,17:00,17:00,17:00,17:00,15:00,15:00,15:00,15:00,15:00,15:00,Woodland Civil Lines Bareilly,7200,7200,21600,21600,21600,7200,7200,7200,21600,7200,14:00,14:00,12:00,12:00,15:00,15:00,15:00,15:00,15:00,15:00,7200,7200,21600,21600,21600,7200,7200,7200,21600,7200,243001,Bareilly,IN,243001,124877-N088,24,24,1111111
false,Hyderabad,IN,124877-S242,17:00,17:00,17:00,17:00,15:00,15:00,15:00,15:00,15:00,15:00,Woodland Habsiguda Hyderabad,7200,7200,21600,21600,21600,7200,7200,7200,21600,7200,14:00,14:00,12:00,12:00,15:00,15:00,15:00,15:00,15:00,15:00,7200,7200,21600,21600,21600,7200,7200,7200,21600,7200,500007,Hyderabad,IN,500007,124877-S242,36,36,1111111
false,Jaipur,IN,124881-965158,17:30,17:30,17:30,17:30,15:00,15:00,17:00,17:00,15:00,15:00,Puma Triton,60,60,60,60,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,60,60,120,120,60,60,120,120,302012,Jaipur,IN,302012,124881-965158,20,20,1111110
false,Nashik,IN,124973-434,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:30,15:00,15:00,RED TAPESK OPEN MALL NASHIK,300,300,420,300,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,900,300,120,120,60,60,120,120,422005,Nashik,IN,422005,124973-434,13,13,1111110
true,Hyderabad,IN,124998-WH,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Murtle Hyderabad,300,300,300,300,60,60,60,60,60,60,00:00,00:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,300,300,120,120,60,60,120,120,500100,Hyderabad,IN,500100,124998-WH,36,36,1111110
false,Rewari,IN,125043-7109,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Red Chief Rewari Haryana,120,120,360,360,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,360,360,120,120,60,60,120,120,123401,Rewari,IN,123401,125043-7109,7,7,1111110
true,Surat,IN,125050-4153,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Spykar Divine Creation Surat,180,180,120,180,60,60,300,300,60,60,15:00,15:00,08:00,15:00,12:00,12:00,00:00,00:00,12:00,12:00,300,300,180,300,120,120,300,300,120,120,395009,Thane,IN,421302,125050-SPYKDLRT,13,6,1111110
false,Kolkata,IN,125055-1612,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Accessorize NSCBI Airport Kolkata,120,120,360,360,60,60,60,60,60,60,14:00,14:00,14:00,14:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,360,360,120,120,60,60,120,120,700052,Kolkata,IN,700052,125055-1612,25,25,1111110
false,Kolkata,IN,125068-8255,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Aldo Quest Mall,360,360,360,360,60,60,360,360,60,60,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,360,360,1080,1080,120,120,1080,1080,120,120,700017,Kolkata,IN,700017,125068-8255,25,25,1111111
true,Kolkata,IN,125074-TV,15:00,21:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Vedik Kolkata TV,60,60,60,60,60,60,60,60,60,60,13:00,13:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,300,300,120,120,60,60,120,120,700013,Kolkata,IN,700013,125074-TV,25,25,1111110
true,Rajkot,IN,125108-RJK,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Regal Shoes  Rajkot,180,180,180,180,60,60,60,60,60,60,15:00,15:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,180,300,120,120,60,60,120,120,360001,Rajkot,IN,360001,125108-RJK,6,6,1111110
true,Vapi,IN,125226-ELDMD,00:00,00:00,00:00,00:00,15:00,15:00,00:00,00:00,15:00,15:00,Eternity Lifestyle WH Daman,300,300,120,300,60,60,300,300,60,60,00:00,00:00,08:00,15:00,12:00,12:00,00:00,00:00,12:00,12:00,300,300,180,300,120,120,300,300,120,120,396215,Vapi,IN,396215,125226-ELDMD,29,29,1111110
true,New Delhi,IN,125233-5,17:00,17:00,15:35,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Reebok Kamla Nagar Delhi,180,180,120,180,60,60,120,360,60,60,15:00,15:00,08:00,19:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,180,300,120,120,120,360,120,120,110007,New Delhi,IN,110007,125233-5,30,30,1111110
true,Amritsar,IN,125272-1357,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Reebok Alpha Mall Amritsar,120,120,480,480,60,60,120,360,60,60,14:00,14:00,14:00,14:00,12:00,12:00,17:00,17:00,12:00,12:00,120,120,480,480,120,120,120,360,120,120,143001,Amritsar,IN,143001,125272-1357,19,19,1111110
false,New Delhi,IN,125272-2,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Reebok Pacific Mall Delhi,120,120,360,360,60,60,120,360,60,60,14:00,14:00,14:00,14:00,12:00,12:00,17:00,17:00,12:00,12:00,120,120,360,360,120,120,120,360,120,120,110018,New Delhi,IN,110018,125272-2,30,30,1111110
false,New Delhi,IN,125273-1708,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Adidas Pacific Mall Delhi,120,120,180,360,60,60,120,360,60,60,14:00,14:00,00:00,00:00,12:00,12:00,17:00,17:00,12:00,12:00,120,120,300,360,120,120,120,360,120,120,110017,New Delhi,IN,110017,125273-1708,30,30,1111100
false,New Delhi,IN,125273-484,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Adidas Paschim Vihar Delhi,120,120,360,360,60,60,120,360,60,60,14:00,14:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,120,120,360,360,120,120,120,360,120,120,110063,New Delhi,IN,110063,125273-484,30,30,1111100
true,Nashik,IN,125366-FOTOCARE-NASHIK,15:00,21:00,16:59,18:00,15:00,15:00,17:30,18:00,15:00,15:00,FOTO CARE,60,60,60,60,60,60,60,60,60,60,13:00,13:00,16:00,16:00,12:00,12:00,16:00,16:00,12:00,12:00,60,60,240,300,120,120,180,180,120,120,422001,Nashik,IN,422001,125366-FOTOCARE-NASHIK,13,13,1111110
true,New Delhi,IN,125404-515,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Adidas Hudson Lane,180,180,180,180,60,60,120,360,60,60,15:00,15:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,300,300,120,120,120,360,120,120,110009,New Delhi,IN,110009,125404-515,30,30,1111110
false,Delhi,IN,125491-DEL,17:30,17:30,17:30,17:30,15:00,15:00,17:30,17:30,15:00,15:00,Gadget hub,300,300,1380,180,60,60,300,300,60,60,16:00,16:00,16:00,16:00,12:00,12:00,16:00,16:00,12:00,12:00,900,900,300,300,120,120,900,900,120,120,110063,Delhi,IN,110063,125491-DEL,30,30,1111100
false,Nellore,IN,125536-1554,17:00,17:00,10:30,10:30,15:00,15:00,02:00,06:30,15:00,15:00,Adidas Ramalingapuram Nellore,120,120,360,360,60,60,120,360,60,60,14:00,14:00,10:00,10:00,12:00,12:00,21:00,21:00,12:00,12:00,120,120,360,360,120,120,120,360,120,120,524003,Nellore,IN,524003,125536-1554,1,1,1111111
true,Mumbai,IN,125618-SLS1,17:00,17:00,15:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Seeba Life-Styles Private Limited,300,300,120,300,60,60,60,60,60,60,09:00,09:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,480,300,120,120,60,60,120,120,400064,Mumbai,IN,400064,125618-SLS1,13,13,1111110
true,Bangalore,IN,125689-CDS1,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Chumbak Design Pvt Ltd,240,240,120,240,60,60,240,240,60,60,09:00,09:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,240,240,240,240,120,120,240,240,120,120,560048,Bangalore,IN,560048,125689-CDS1,10,10,1111110
false,New Delhi,IN,125734-NK171,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Nike Rohini CC,180,180,180,180,60,60,120,360,60,60,15:00,15:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,300,300,120,120,120,360,120,120,110085,New Delhi,IN,110085,125734-NK171,30,30,1111100
false,Lucknow,IN,125734-NK181,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Nike Fun Republic Lucknow,120,120,360,360,60,60,120,360,60,60,14:00,14:00,14:00,14:00,12:00,12:00,17:00,17:00,12:00,12:00,120,120,960,360,120,120,120,360,120,120,226016,Lucknow,IN,226016,125734-NK181,24,24,1111100
false,Mumbai,IN,125734-NK342,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Nike Kurla,180,180,300,180,60,60,120,360,60,60,15:00,15:00,15:00,15:00,12:00,12:00,17:00,17:00,12:00,12:00,300,300,900,300,120,120,120,360,120,120,400070,New Delhi,IN,110044,125734-HO,30,13,1111111
true,Kolkata,IN,125750-TH03,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Taj Bengal,60,60,60,60,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,16:00,16:00,12:00,12:00,60,60,60,60,120,120,60,60,120,120,700027,Kolkata,IN,700027,125750-TH03,25,25,1111111
true,Hooghly,IN,125859-SSPC,15:00,21:00,12:00,12:00,15:00,15:00,17:00,17:00,15:00,15:00,Appliances Kolkata,60,60,60,60,60,60,180,180,60,60,13:00,13:00,12:00,12:00,12:00,12:00,09:00,09:00,12:00,12:00,60,60,180,300,120,120,180,180,120,120,712250,Hooghly,IN,712250,125859-SSPC,25,25,1111110
true,Jhajjar,IN,125900-4584,14:00,14:00,14:15,14:00,15:00,15:00,14:00,14:00,15:00,15:00,Clarks Jhajjar WH 1,240,240,120,240,60,60,240,240,60,60,14:00,14:00,08:00,14:00,12:00,12:00,14:00,14:00,12:00,12:00,240,240,180,240,120,120,240,240,120,120,124108,Jhajjar,IN,124108,125900-4584,7,7,1111111
false,NEW DELHI,IN,125902-SLDELWH,17:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,slick organics delhi WH,300,300,300,300,60,60,300,300,60,60,00:00,00:00,15:00,15:00,12:00,12:00,00:00,00:00,12:00,12:00,300,300,300,300,120,120,300,300,120,120,110062,NEW DELHI,IN,110062,125902-SLDELWH,30,30,1111100
true,Surat,IN,125904-SUR01,15:00,21:00,14:00,14:00,15:00,15:00,17:00,17:00,15:00,15:00,Current System,60,60,120,60,60,60,60,60,60,60,13:00,13:00,00:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,60,60,300,600,120,120,60,60,120,120,395001,Surat,IN,395001,125904-SUR01,6,6,1111100
true,Gurgaon,IN,125944-STRGURWH,17:00,17:00,17:30,17:00,15:00,15:00,17:00,17:00,15:00,15:00,streamline beauty haryana wh,300,300,60,300,60,60,60,60,60,60,00:00,00:00,12:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,300,300,60,300,120,120,300,300,120,120,122002,Gurgaon,IN,122002,125944-STRGURWH,7,7,1111110
true,Thane,IN,125994-ZMUM,15:00,15:00,17:15,17:00,15:00,15:00,00:00,00:00,15:00,15:00,Duke WH Thane,60,60,120,180,60,60,180,180,60,60,11:00,11:00,08:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,180,360,120,120,360,360,120,120,421302,Thane,IN,421302,125994-ZMUM,13,13,1111111
true,Mumbai,IN,126057-ASPL001,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Absurdia Studio Private Limited,240,240,360,240,60,60,60,60,60,60,16:00,16:00,16:00,16:00,12:00,12:00,00:00,00:00,12:00,12:00,240,240,840,240,120,120,60,60,120,120,400063,Mumbai,IN,400063,126057-ASPL001,13,13,1111110
true,Jodhpur,IN,126207-SM01,15:00,21:00,17:00,17:00,15:00,15:00,17:00,00:00,15:00,15:00,Samay Marketing Jodhpur,60,60,180,60,60,60,180,180,60,60,13:00,13:00,00:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,60,60,180,360,120,120,360,360,120,120,342001,Jodhpur,IN,342001,126207-SM01,20,20,1111110
true,Pune,IN,126220-SSHIP,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,GURUMAHARAJ COMPUTER SERVICES,60,60,60,60,60,60,60,60,60,60,11:00,11:00,12:00,12:00,12:00,12:00,16:00,16:00,12:00,12:00,120,120,240,240,120,120,120,120,120,120,411041,Pune,IN,411041,126220-SSHIP,13,13,1111110
true,Mumbai,IN,126291-WHPJ1,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,WHP JEWELLERS ECOMMERCE PRIVATE LIMITED,60,60,120,60,60,60,300,300,60,60,11:00,11:00,08:00,00:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,180,240,120,120,300,300,120,120,400056,Mumbai,IN,400056,126291-WHPJ1,13,13,1111110
true,Bangalore,IN,126460-7,15:00,15:00,17:15,17:00,00:00,00:00,00:00,00:00,00:00,00:00,COLM-KB02 Orion Mall Bangalore,60,60,60,60,60,60,60,60,60,60,12:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,120,120,240,240,60,60,60,60,60,60,560055,New Delhi,IN,110044,126460-CHOS1,30,10,1111110
true,NEW DELHI,IN,126548-SADELWH,15:00,15:00,17:15,17:00,15:00,15:00,00:00,00:00,15:00,15:00,Sawan Delhi wh,60,60,120,60,60,60,60,60,60,60,11:00,11:00,06:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,180,240,120,120,120,120,120,120,110015,NEW DELHI,IN,110015,126548-SADELWH,30,30,1111110
false,Jaipur,IN,126662-1452,14:00,14:00,14:15,14:00,15:00,15:00,14:00,14:00,15:00,15:00,RBKVINAYAKTRADERS VAISHALINAGAR,360,360,360,360,60,60,360,360,60,60,14:00,14:00,14:00,14:00,12:00,12:00,14:00,14:00,12:00,12:00,360,360,360,360,120,120,360,360,120,120,302021,Jaipur,IN,302021,126662-1452,20,20,1111111
true,Chennai,IN,126668-UECH42E,15:00,15:00,17:15,17:00,15:00,15:00,00:00,00:00,15:00,15:00,Urban Essentials India Chennai WH,60,60,180,180,60,60,180,180,60,60,11:00,11:00,06:00,06:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,240,240,120,120,240,240,120,120,600008,Chennai,IN,600008,126668-UECH42E,22,22,1111110
true,NEW DELHI,IN,126798-126798-DEL,15:00,15:00,17:00,17:00,15:00,15:00,00:00,00:00,15:00,15:00,Hatej Futronics India LLP,60,60,60,60,60,60,120,120,60,60,11:00,11:00,12:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,240,240,120,120,120,120,120,120,110008,NEW DELHI,IN,110008,126798-126798-DEL,30,30,1111110
false,Karnal,IN,126891-1237,17:00,17:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Adidas Karnal,180,180,180,180,60,60,180,180,60,60,13:00,13:00,13:00,13:00,12:00,12:00,13:00,13:00,12:00,12:00,240,240,240,240,120,120,240,240,120,120,132001,Karnal,IN,132001,126891-1237,7,7,1111111
true,Greater Thane,IN,126903-BHW,15:00,15:00,17:15,17:00,15:00,15:00,00:00,00:00,15:00,15:00,Zeel Bhiwandi,60,60,180,180,60,60,60,60,60,60,11:00,11:00,12:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,480,480,120,120,60,60,120,120,421302,Greater Thane,IN,421302,126903-BHW,13,13,1111111
true,Jalandhar,IN,126992-PBWH,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,BHASEEN SPORTS PVT LTD,60,60,180,180,60,60,180,180,60,60,11:00,11:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,120,120,480,480,120,120,480,480,120,120,144002,Jalandhar,IN,144002,126992-PBWH,19,19,1111110
true,Bangalore,IN,127009-BAN,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Appliances VARDHAMAN,60,60,60,60,60,60,60,60,60,60,11:00,11:00,12:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,240,240,120,120,120,120,120,120,560092,Bangalore,IN,560092,127009-BAN,10,10,1111110
true,Mumbai,IN,127026-WH,15:00,15:00,17:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Adisha Impex OPC Private Limited,60,60,60,60,60,60,60,60,60,60,11:00,11:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00,120,120,240,240,120,120,120,120,120,120,400093,Mumbai,IN,400093,127026-WH,13,13,1111110
true,Kolkata,IN,127096-KOL,15:00,15:00,17:00,17:00,17:00,17:00,00:00,00:00,17:00,17:00,K D ELECTRONICS,60,60,120,120,120,120,120,120,120,120,11:00,11:00,12:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,360,360,360,360,120,120,360,360,700016,Kolkata,IN,700016,127096-KOL,25,25,1111110
true,NEW DELHI,IN,127138-EWH1,15:00,15:00,17:00,17:00,15:00,15:00,15:00,15:00,15:00,15:00,Eavan Fashion Private Limited,60,60,60,60,60,60,60,60,60,60,11:00,11:00,12:00,12:00,12:00,12:00,11:00,11:00,12:00,12:00,120,120,240,240,120,120,120,120,120,120,110064,NEW DELHI,IN,110064,127138-EWH1,30,30,1111110
true,Agra,IN,127163-WH,15:00,15:00,17:00,17:00,15:00,15:00,00:00,00:00,15:00,15:00,M/S Trela Tex,60,60,60,60,60,60,60,60,60,60,11:00,11:00,12:00,12:00,12:00,12:00,00:00,00:00,12:00,12:00,120,120,240,240,120,120,120,120,120,120,282002,Agra,IN,282002,127163-WH,24,24,1111110
true,Gandhi Nagar,IN,100001-W129,14:00,17:00,17:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Westside Ahmedabad,60,300,300,300,60,60,300,300,60,60,12:00,00:00,15:00,15:00,12:00,12:00,00:00,00:00,12:00,12:00,60,900,900,900,120,120,900,900,120,120,382424,Gandhi Nagar,IN,382424,100001-W129,6,6,1111110
true,Nashik,IN,100001-W133,14:00,17:00,14:15,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Westside Yeolekar Mala Nashik,60,300,60,60,60,60,300,300,60,60,12:00,00:00,08:00,08:00,12:00,12:00,00:00,00:00,12:00,12:00,60,900,120,300,120,120,900,900,120,120,422005,Pune,IN,412207,100001-WD04,13,13,1111111
true,New Delhi,IN,100001-W143,14:00,17:00,16:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Westside Preet Vihar New Delhi,60,300,120,480,60,60,300,300,60,60,12:00,00:00,00:00,00:00,12:00,12:00,00:00,00:00,12:00,12:00,60,1200,480,1920,120,120,1200,1200,120,120,110092,New Delhi,IN,110015,100001-W063,30,30,1111111
true,Mumbai,IN,100026-BO1,17:00,17:00,15:00,17:00,15:00,15:00,17:00,17:00,15:00,15:00,Sony Borivali Mumbai,60,60,180,60,60,60,60,60,60,60,00:00,00:00,15:00,15:00,12:00,12:00,11:00,11:00,12:00,12:00,300,300,900,300,120,120,300,300,120,120,400092,Navi Mumbai,IN,400705,100026-VASHI,13,13,1111100
